Fox_education_Virginia,Fox_education_Lilly,Fox_education_Kris,Fox_education_Gayla,Fox_education_Andre,Fox_education_Willis,Fox_education_Charles,Fox_education_Leota,Fox_education_Theodore,Fox_education_Dewayne,Fox_education_Jacqueline,Fox_education_Yolande,Fox_education_Lesley,Fox_education_Maris,Fox_education_John,Fox_education_Marcelina,Fox_education_Sterling,Fox_education_Elvira,Fox_education_Ollie,Fox_education_Elois,Fox_education_Melinda,Fox_education_Geoffrey,Fox_education_Vernon,Fox_education_Tamika,Fox_education_Janina,Fox_education_Burton,Fox_education_Gloria,Fox_education_Nilda,Fox_education_Ashli,Fox_education_Miguelina,Fox_education_Long,Fox_education_Louie,Fox_education_Shaun,Fox_education_Kim,Fox_education_Otilia,Fox_education_Tonya,Fox_education_Elizabeth,Fox_education_Eddy,Fox_education_Melvin,Fox_education_Eldon,Fox_education_Suzan,Fox_education_Shirley,Fox_education_Claude,Fox_education_Maureen,Fox_education_Dominique,Fox_education_Stacia,Fox_education_Ray,Fox_education_Marlana,Fox_education_Rudolph,Fox_education_Leona,Fox_public_Bart,Fox_public_Denny,Fox_public_Lauren,Fox_public_Martin,Fox_public_Belle,Fox_public_Rhonda,Rat_public_Emilee,Rat_public_Nell,Rat_public_Frederick,Rat_public_Leta,Rat_public_Kelly,Rat_public_Sean,Rat_public_Kathleen,Rat_public_Becky,Rat_public_Toya,Rat_public_Loretta,Rat_public_Sharron,Rat_public_Kelle,Rat_public_Johnna,Rat_public_Bronwyn,Rat_public_Alanna,Rat_public_Lynda,Rat_public_Yetta,Rat_public_Laurie,Rat_public_Sade,Rat_public_Damon,Rat_public_Vickie,Rat_public_Chrissy,Rat_public_Allyson,Rat_public_Johnny,Rat_public_Isabel,Rat_public_Yessenia,Rat_public_Joann,Rat_public_Stella,Rat_public_Hortencia,Rat_public_Roma,Rat_public_Fredrick,Rat_public_Helena,Rat_public_Sharonda,Rat_public_Elmira,Rat_public_Clyde,Rat_public_Allie,Rat_public_Leo,Rat_public_Ramona,Rat_public_Julieann,Rat_public_Laura,Rat_public_Kermit,Rat_public_Courtney,Rat_public_Ulysses,Rat_public_Kimber,Fox_office_Israel,Fox_office_Gaylord,Fox_office_Margarita,Fox_office_Clayton,Fox_office_Demetrius,Fox_office_Berniece,Fox_office_Susanne,Fox_office_Alice,Fox_office_Molly,Fox_office_Brandy,Fox_office_Vicki,Fox_office_Karima,Fox_office_Zachary,Fox_office_Joy,Fox_office_Easter,Fox_office_Juana,Fox_office_Carson,Fox_office_Sheila,Fox_office_Thelma,Fox_office_Essie,Fox_office_Rowena,Fox_office_Bernard,Fox_office_Edythe,Fox_office_Yong,Rat_office_Annis,Rat_office_Jessica,Rat_office_Colby,Rat_office_Adele,Rat_office_Chris,Rat_office_Jacinta,Rat_office_Olivia,Rat_office_Ronald,Rat_office_Jamal,Rat_office_Ashlee,Rat_office_Sammy,Rat_office_Arron,Rat_office_Tracy,Rat_office_Randy,Rat_office_Craig,Rat_office_Mei,Rat_office_Jeannie,Rat_office_Kasey,Rat_office_Lora,Rat_office_Ramiro,Rat_office_Jill,Rat_office_Avis,Rat_office_Rosemary,Rat_office_Loyd,Bull_office_Anne,Bull_office_Myron
4.89,167.34,176.91,53.19,433.21,2715.72,27.24,227.22,263.31,67.82,65.69,497.15,5.44,20.77,70.81,3.67,32.52,166.11,119.48,14.20,419.40,110.26,30.94,145.81,107.39,43.83,666.92,146.28,34.22,94.12,149.45,70.76,51.81,60.97,903.25,165.27,588.13,281.70,38.17,202.26,47.20,76.64,945.42,264.26,210.62,75.99,27.33,181.34,29.42,291.00,163.35,198.09,122.94,196.63,76.37,120.62,46.53,50.86,25.76,18.62,25.74,7.79,26.79,18.93,34.19,195.69,32.04,21.35,9.98,424.20,1291.62,13.65,22.54,125.49,36.48,25.41,22.84,71.66,59.05,13.91,70.34,175.84,19.96,83.22,25.59,64.03,5.69,25.37,34.75,19.44,27.30,16.10,17.71,29.30,0.51,8.57,19.95,42.31,,188.25,110.92,187.56,18.92,136.33,80.92,19.84,17.98,358.24,9.04,28.73,165.12,104.03,110.50,207.47,12.85,12.72,50.40,14.39,124.64,48.32,48.12,123.70,98.44,100.65,44.55,633.37,2015.68,427.29,1259.94,266.75,31.80,54.02,637.87,38.98,44.14,50.68,16.77,92.63,218.98,19.14,22.57,71.08,342.94,39.12,392.47,768.86,14.86,44.48,18.00,67.00
5.70,166.68,188.95,53.53,424.19,2710.32,27.19,230.70,263.36,58.84,64.47,496.62,5.02,20.77,75.07,1.94,32.16,164.50,116.64,14.32,423.26,112.48,30.65,151.28,107.69,43.44,673.31,149.60,34.86,96.99,150.75,70.84,53.35,62.22,895.89,164.81,571.22,281.67,38.47,205.79,47.97,74.97,946.47,265.06,210.78,76.51,29.70,182.87,29.30,270.05,165.65,196.29,127.47,197.62,78.33,121.96,48.03,56.91,25.47,17.45,24.80,7.64,26.59,18.64,35.35,197.55,32.33,21.11,10.27,431.16,1302.66,14.15,22.87,134.44,37.04,26.40,22.20,73.39,61.23,13.90,71.34,177.28,23.77,83.72,25.53,72.59,5.67,27.34,34.13,17.60,26.31,17.60,18.30,29.63,0.52,9.70,24.14,47.20,,207.85,109.34,195.29,19.05,142.71,69.23,19.61,18.44,360.82,9.77,30.85,164.85,104.03,108.80,207.98,12.22,13.30,50.38,14.97,115.76,47.46,47.80,127.95,95.31,102.48,44.78,628.54,2016.29,421.92,1264.69,267.86,31.12,64.54,638.25,37.67,42.25,48.89,17.52,91.15,221.88,19.37,22.22,41.75,345.78,37.24,394.50,767.68,11.71,45.48,18.00,70.00
5.29,167.32,182.97,50.05,431.34,2699.03,27.19,226.41,262.57,54.77,59.16,508.25,5.36,20.87,74.91,1.29,29.80,164.99,121.61,14.74,421.49,110.82,30.56,149.19,106.22,41.74,674.15,152.20,34.43,88.89,150.82,70.94,53.16,63.61,901.59,162.63,559.06,276.73,38.39,205.17,48.13,77.14,953.32,267.79,208.97,76.45,28.32,186.29,29.45,283.65,167.76,201.41,128.75,199.08,78.59,123.56,48.40,54.50,26.85,15.97,24.54,8.06,26.36,18.30,37.62,201.89,33.40,20.96,10.43,432.54,1303.68,12.50,22.62,148.95,36.95,26.74,21.08,75.72,61.25,16.45,72.47,176.55,25.02,83.47,26.43,67.10,5.69,25.52,35.06,18.12,27.18,17.52,18.31,29.70,0.50,10.07,25.69,46.98,,206.31,109.94,195.50,19.12,144.41,81.23,19.36,19.76,364.00,10.35,30.40,169.38,103.39,106.62,209.09,12.62,14.04,51.17,16.49,120.09,44.00,47.60,128.30,94.10,101.81,45.73,623.59,1974.98,419.74,1261.30,270.06,31.46,60.89,642.30,38.04,46.09,53.72,18.66,92.07,223.69,20.15,28.12,39.37,347.15,37.69,400.44,770.16,11.18,46.49,18.00,71.50
4.93,165.95,183.20,48.64,451.62,2668.38,29.00,223.99,261.22,54.31,48.31,500.05,5.30,21.30,77.19,1.21,24.89,165.68,120.31,14.60,424.26,109.96,30.90,151.15,107.94,38.96,673.22,153.50,34.23,96.72,150.93,73.25,52.88,64.63,902.66,160.96,554.63,280.73,38.71,204.30,46.58,75.90,952.40,268.48,209.70,76.13,29.93,184.97,29.44,276.31,169.15,195.04,127.66,200.49,79.77,125.22,51.55,59.19,26.44,16.45,24.71,8.54,26.94,19.64,34.00,202.57,34.24,20.77,9.84,435.30,1301.64,13.36,22.57,169.00,38.13,25.74,21.30,80.03,61.41,16.30,73.29,177.71,25.30,85.39,26.86,71.02,5.73,26.56,36.13,18.67,25.44,17.58,18.79,30.26,0.50,10.75,25.86,48.05,,219.84,111.24,195.82,19.12,146.81,85.94,18.55,20.35,363.74,10.76,33.65,171.32,103.47,105.97,210.49,12.64,13.32,51.73,17.29,113.14,36.44,48.80,126.80,93.50,104.00,47.01,603.46,1930.56,420.81,1264.28,271.75,31.66,51.70,638.70,38.16,41.64,50.28,19.42,91.59,222.51,20.14,30.75,37.98,346.56,36.66,387.98,768.63,10.47,46.59,18.00,73.00
5.04,166.97,182.26,45.86,442.06,2642.71,29.40,223.83,262.44,53.88,33.38,498.35,5.17,21.00,77.38,1.28,20.35,170.07,121.49,14.76,424.60,111.25,30.80,150.02,107.33,33.28,671.42,153.73,34.39,91.36,149.43,75.19,52.78,62.65,899.17,159.32,526.81,279.33,37.79,201.81,47.20,80.19,951.00,269.92,202.68,76.48,31.79,185.28,30.04,280.06,171.05,198.55,129.03,201.91,79.13,124.09,52.14,57.41,25.41,18.01,24.26,9.25,26.48,20.50,28.09,201.86,35.02,20.70,9.81,437.82,1293.96,13.94,22.76,171.33,38.25,26.54,21.71,75.56,61.62,17.59,72.31,179.17,25.22,84.42,27.36,71.02,5.71,26.63,32.61,18.64,27.77,17.00,18.94,32.45,0.51,10.80,24.29,47.67,,220.73,110.44,187.19,19.02,141.88,67.30,18.86,20.80,363.41,10.46,35.53,174.62,95.16,81.61,209.53,12.81,12.96,51.65,16.23,124.22,26.71,48.19,128.75,94.06,96.67,47.00,600.20,1958.73,409.78,1263.02,271.69,34.70,53.62,566.35,38.70,48.98,53.48,19.14,93.95,246.86,20.27,29.82,37.78,329.46,36.92,383.79,763.63,9.20,46.49,18.00,72.50
5.06,166.16,179.91,45.95,438.24,2647.96,28.70,202.81,262.12,53.01,13.30,501.18,5.12,21.06,70.59,1.07,15.98,170.94,123.70,14.52,419.64,111.53,30.68,152.08,98.44,32.21,668.93,149.39,34.59,93.56,150.44,75.79,52.62,62.69,895.12,158.26,512.24,292.01,39.71,200.53,45.25,74.98,944.49,267.32,195.74,76.23,31.84,183.71,29.30,263.54,167.83,192.47,128.74,202.53,79.04,124.02,43.63,62.20,25.13,19.00,25.52,8.52,26.77,22.08,28.14,204.07,34.89,19.34,9.77,435.90,1306.92,13.58,20.80,182.57,38.38,27.38,21.84,75.37,59.11,17.30,60.76,180.90,19.09,84.26,26.77,71.62,5.75,26.53,34.24,18.56,30.56,13.69,19.62,30.83,0.50,10.46,18.09,38.48,,212.73,114.77,171.80,18.93,136.18,80.31,19.00,19.86,355.59,9.21,34.53,174.17,31.07,73.39,206.92,12.61,12.79,51.01,15.80,112.41,14.86,47.30,128.09,94.62,78.31,43.37,602.95,2021.14,414.43,1261.71,273.62,31.41,51.76,488.58,37.85,39.17,63.69,20.25,96.83,245.99,20.12,32.84,37.39,324.56,36.04,243.78,764.23,9.05,48.42,18.00,68.00
4.92,166.64,171.70,45.84,431.52,2660.80,29.52,199.41,261.17,53.09,1.40,501.60,6.84,21.07,66.36,0.89,12.25,170.32,119.95,14.61,423.05,111.16,30.59,156.49,98.22,33.39,671.43,148.89,34.42,86.30,140.97,74.69,52.81,46.58,888.82,159.80,504.02,299.90,41.97,200.91,42.13,70.07,947.29,268.39,192.65,76.47,31.63,181.74,29.62,257.94,167.75,188.67,129.28,202.61,80.75,101.42,43.36,63.53,24.48,19.46,25.65,10.40,26.79,21.90,27.47,204.93,37.83,14.21,10.44,431.22,1323.24,14.16,17.36,177.64,39.23,27.07,22.11,69.27,52.97,17.16,54.95,177.31,16.71,85.98,26.80,65.62,5.70,25.54,29.59,19.11,29.94,12.09,19.69,31.01,0.51,10.67,14.34,33.52,,219.58,113.06,154.38,18.91,138.24,62.38,19.07,18.26,346.98,7.16,33.56,171.68,19.33,73.47,198.55,12.49,12.91,49.88,14.89,102.98,13.43,45.45,123.23,97.56,82.22,41.02,605.99,2094.79,403.03,1252.71,269.31,31.99,51.70,483.70,37.48,50.65,66.24,18.87,93.65,242.99,19.39,31.54,37.14,322.55,35.89,233.44,752.86,8.71,46.09,18.00,58.50
5.80,168.07,151.82,47.99,442.63,2656.88,28.03,204.63,260.32,54.33,0.01,487.23,6.95,21.45,61.23,0.96,11.06,174.45,118.52,14.29,430.20,111.81,34.12,143.71,104.38,39.35,665.02,145.57,34.50,90.09,130.87,77.42,62.15,38.94,891.81,177.88,488.00,309.06,40.94,201.88,41.12,86.69,944.35,268.88,189.53,76.83,34.63,181.19,24.12,253.00,175.47,175.22,129.12,204.18,79.59,98.87,43.38,55.72,23.61,19.93,25.39,10.47,26.84,22.09,27.78,205.88,39.23,14.22,10.28,423.90,1291.62,14.47,17.33,173.48,38.39,26.55,25.04,61.33,48.55,17.07,57.62,168.64,16.80,85.69,28.73,66.68,5.71,25.30,32.90,19.84,33.98,12.80,19.98,31.84,1.06,11.84,14.65,31.48,,234.51,118.39,147.63,18.88,138.06,87.29,22.95,19.79,338.20,7.06,31.04,164.97,22.27,104.27,197.91,13.77,11.44,49.05,14.53,90.10,25.78,44.00,126.26,96.81,81.34,37.18,611.98,2142.76,400.85,1246.96,264.80,30.99,49.30,478.80,36.96,39.34,72.78,18.42,94.07,238.00,18.77,32.05,37.58,322.75,36.91,229.88,757.96,9.89,47.45,18.00,56.50
5.15,162.97,153.22,35.13,438.62,2652.97,25.88,203.11,259.94,54.15,0.04,487.28,7.63,21.46,60.84,0.93,10.97,173.88,115.46,14.38,429.54,112.25,34.29,141.49,101.46,41.36,663.18,121.50,34.37,63.69,119.15,81.23,61.72,36.25,886.36,185.82,461.24,243.74,39.88,202.26,41.20,87.13,939.00,271.31,183.78,76.40,32.27,183.81,20.89,248.69,171.81,172.31,128.38,203.44,77.72,64.35,42.39,54.67,23.04,19.19,27.26,13.43,27.43,22.13,26.81,207.97,37.95,14.34,11.41,419.10,1297.68,13.39,16.93,165.56,38.08,26.22,25.56,61.50,45.55,17.47,58.50,168.68,17.18,84.77,32.15,58.44,5.68,21.88,33.76,17.96,27.48,12.81,18.66,32.27,1.18,10.77,14.52,31.38,,219.69,117.22,141.31,18.88,131.75,91.05,23.64,18.58,338.22,6.59,27.89,159.97,22.26,106.22,195.60,14.09,11.84,48.66,14.38,88.67,24.92,42.70,130.38,96.06,81.53,34.55,625.49,2178.77,411.22,1249.81,262.14,31.39,51.08,478.25,37.34,41.40,71.78,17.75,78.37,263.44,18.41,29.80,37.95,329.37,38.13,229.01,749.62,11.70,43.38,18.50,59.00
5.25,160.02,150.00,30.44,432.95,2641.80,24.27,185.11,259.26,53.93,0.06,479.89,7.38,21.35,58.54,0.94,10.90,158.14,115.75,14.28,427.88,110.58,34.31,150.80,103.75,38.89,663.72,109.77,34.44,48.87,96.28,76.31,61.90,37.56,883.96,188.12,441.38,219.61,40.67,202.11,40.59,84.58,943.27,266.87,179.76,76.31,30.57,182.41,17.81,235.25,149.37,166.41,128.17,176.56,72.02,46.81,34.20,52.21,23.98,17.60,25.77,14.76,27.56,20.67,27.04,206.43,39.20,14.33,12.97,413.88,1300.26,13.29,16.26,159.61,37.62,25.73,26.08,63.35,43.64,17.34,58.18,163.37,16.59,84.99,31.30,61.24,5.67,19.91,31.93,20.21,31.67,13.05,17.45,31.30,1.20,9.95,14.25,30.54,,221.05,116.91,136.96,18.73,127.59,90.73,22.72,17.21,334.65,6.10,25.63,157.98,22.45,105.86,193.76,13.96,12.43,48.45,13.82,88.67,4.93,40.95,128.22,94.41,79.43,33.07,621.42,2236.89,413.78,1250.81,261.06,32.58,42.94,475.87,38.28,32.84,72.34,17.55,81.50,257.44,17.93,29.05,37.22,320.92,38.38,227.43,752.18,11.19,41.42,20.50,59.00
5.06,152.60,110.13,29.95,428.11,2650.72,24.07,172.69,260.89,53.88,0.08,477.10,7.66,21.25,50.62,1.07,10.89,142.90,94.15,14.37,428.53,107.60,34.39,143.27,103.28,39.92,660.16,106.02,33.45,50.88,88.00,72.10,60.97,38.33,883.73,187.51,434.96,183.74,34.89,199.65,35.31,81.86,932.30,266.10,179.30,76.19,30.57,182.42,17.84,234.42,110.69,160.50,129.08,165.68,69.59,45.91,18.44,49.15,26.09,17.66,24.96,14.66,26.57,20.43,26.23,206.04,39.30,14.33,9.31,406.32,1279.98,13.29,15.26,148.41,36.05,24.63,22.66,64.12,42.48,17.63,58.19,47.95,16.88,84.08,31.17,30.86,5.67,18.55,32.05,24.92,27.15,12.71,17.67,29.55,1.22,10.20,14.39,29.84,,217.91,106.64,130.21,18.69,119.89,90.31,23.04,16.05,321.86,5.80,24.93,156.97,22.34,105.47,186.99,13.96,11.47,34.21,12.96,87.14,11.03,39.88,126.32,91.65,75.67,29.18,615.29,2221.45,410.18,1245.20,261.81,33.57,40.19,476.11,37.88,37.66,46.47,16.27,80.74,253.97,17.88,29.61,37.05,293.71,39.50,226.91,754.38,11.55,40.47,19.50,59.50
5.29,149.18,80.62,30.02,425.28,2647.32,22.67,169.58,261.79,54.39,0.10,472.81,7.04,21.27,40.92,0.95,10.68,127.84,85.50,14.32,421.40,105.71,34.18,138.67,102.27,42.49,659.69,104.06,33.12,48.16,80.86,70.29,61.19,38.62,877.10,187.28,419.41,145.88,33.41,200.64,33.50,82.70,945.11,260.89,179.35,76.25,29.81,182.55,17.75,231.03,102.16,157.62,125.91,166.44,68.22,45.26,17.70,51.41,26.52,16.24,23.62,14.05,26.93,19.87,26.70,203.32,38.81,14.35,7.82,403.74,1091.46,12.99,14.84,148.20,35.28,23.58,21.54,60.73,43.34,16.91,57.54,36.08,16.81,83.23,30.81,30.11,5.65,16.56,30.62,23.39,26.20,13.05,17.29,28.16,1.19,9.48,14.45,30.12,,219.12,91.88,129.28,18.76,106.21,89.70,23.08,15.02,317.75,5.25,23.82,153.20,22.30,104.06,186.63,13.37,11.50,28.79,11.62,88.65,12.16,40.12,110.84,90.75,74.38,31.44,612.71,2228.53,409.85,1244.25,258.64,32.70,40.70,474.95,38.69,33.70,48.99,16.86,80.84,252.11,17.96,29.32,37.80,271.40,38.71,227.69,758.85,11.41,36.67,21.00,59.50
4.88,149.26,78.70,28.91,423.82,2638.53,22.94,177.33,259.00,54.01,0.12,480.74,7.54,21.39,38.61,0.94,10.63,129.28,87.44,14.29,419.68,106.36,33.90,135.44,86.73,46.46,658.54,102.95,33.50,48.80,78.95,58.56,60.54,38.34,871.73,186.87,406.98,134.45,33.81,200.07,30.52,82.74,944.44,254.56,174.69,76.12,32.03,182.19,17.70,237.61,72.82,156.47,114.90,164.65,68.98,44.05,18.12,48.47,25.42,16.15,22.03,14.36,27.86,18.27,25.80,203.51,38.22,14.65,11.73,401.22,1083.54,13.16,14.79,147.12,32.86,22.96,23.70,57.78,44.23,16.71,57.72,34.85,16.57,85.47,30.20,31.19,5.67,15.79,30.02,23.21,23.14,12.76,17.59,28.48,1.20,8.60,14.44,28.37,,210.13,88.16,122.79,18.75,76.25,84.89,23.06,24.94,318.58,5.27,23.12,147.93,53.58,102.59,158.88,13.61,12.13,29.73,10.89,87.83,28.38,39.91,103.11,90.52,73.98,27.44,618.27,2231.32,406.46,1243.20,253.34,31.82,38.53,475.58,38.37,35.34,48.00,17.48,82.02,253.13,17.89,28.77,36.17,233.08,39.09,226.80,751.23,11.29,33.34,20.00,49.50
4.55,149.26,77.08,28.84,391.48,2629.64,22.52,173.59,260.69,53.74,0.14,478.08,7.51,21.08,36.61,1.06,10.91,131.07,84.62,14.16,409.47,108.65,33.88,139.09,79.81,42.00,651.66,104.10,33.30,46.97,79.59,55.16,60.33,39.20,874.95,186.25,408.57,123.41,33.30,200.00,32.52,78.57,932.57,250.18,172.76,76.20,29.82,179.50,18.21,224.26,61.72,157.34,100.47,147.88,68.60,46.86,17.68,52.21,24.93,17.79,21.94,14.07,27.45,18.29,25.21,202.37,37.05,14.62,7.29,401.94,1074.06,12.96,15.11,147.07,31.46,22.00,22.49,54.60,44.56,16.41,57.16,33.17,16.80,84.93,30.55,30.82,5.63,15.25,30.28,21.00,21.52,12.68,16.41,27.95,1.19,9.02,14.40,28.61,,214.49,90.43,116.76,18.57,68.00,86.25,23.75,25.43,317.06,4.81,21.52,143.69,65.02,104.66,154.23,12.97,11.92,28.18,11.31,88.50,27.19,38.86,104.46,89.13,74.05,25.06,616.42,2250.57,427.36,1242.82,255.90,34.01,37.16,474.69,37.77,31.77,46.22,16.34,81.06,251.22,17.73,28.07,37.02,254.00,39.77,228.81,745.00,11.62,35.58,20.00,46.00
5.04,148.41,74.11,28.88,397.03,2628.48,22.12,173.44,259.40,53.83,0.16,477.09,7.59,20.94,37.27,0.97,10.76,124.64,85.19,14.03,403.03,109.52,33.61,130.66,81.18,43.08,645.93,101.66,33.34,48.02,78.91,53.91,59.78,38.52,867.92,184.24,404.52,167.56,31.25,201.09,31.16,79.43,939.67,250.82,173.24,76.30,32.39,178.38,17.86,220.63,62.61,152.44,94.79,148.28,67.82,46.70,17.66,48.38,25.09,16.86,21.24,13.75,26.80,17.87,25.09,199.80,38.11,14.64,8.89,402.24,1085.04,12.89,15.24,141.77,29.84,22.16,21.52,54.61,44.42,16.16,57.53,32.78,16.51,84.67,29.94,30.20,5.63,15.23,29.86,19.76,20.77,12.88,16.08,27.24,1.18,8.52,14.29,28.07,,216.03,85.59,116.21,18.48,74.39,98.69,24.00,19.91,313.76,4.89,21.68,141.96,65.22,105.49,175.59,13.03,11.59,27.43,10.55,87.10,27.23,38.55,104.24,89.66,73.06,24.83,617.70,2248.10,414.22,1246.72,252.78,32.86,36.16,473.36,37.52,32.38,47.88,15.96,80.28,250.09,17.63,27.29,37.23,260.70,39.30,226.42,754.11,11.48,36.22,20.00,45.50
4.32,149.75,77.38,28.66,393.06,2615.68,21.06,172.36,259.39,53.86,0.18,467.89,6.98,20.91,35.23,1.03,10.86,132.50,82.94,14.01,395.95,107.92,33.62,130.59,86.86,43.84,650.18,104.17,33.12,48.45,77.92,54.96,59.80,38.38,868.73,185.44,402.94,162.24,31.66,200.03,30.62,78.09,937.18,249.83,171.09,76.42,32.06,177.36,17.55,224.70,60.77,146.08,95.66,148.83,67.16,66.33,17.62,48.56,24.25,16.81,20.62,14.18,26.79,17.21,25.73,199.72,36.95,14.55,10.61,400.02,1079.34,12.48,15.24,142.26,29.97,21.27,20.91,56.73,43.35,16.09,57.14,31.87,16.33,85.45,29.26,30.95,5.63,15.39,29.45,21.57,20.30,12.59,16.54,28.03,1.24,8.98,14.34,25.00,,210.93,87.22,112.09,18.73,65.89,97.50,24.38,18.73,315.93,4.71,19.95,143.38,65.80,140.92,174.71,13.04,11.66,27.25,10.10,86.98,26.46,38.74,110.19,89.93,72.52,23.89,620.01,2289.15,421.29,1247.66,254.66,34.13,35.75,476.20,37.74,33.95,46.38,16.12,79.42,249.83,17.25,23.84,58.20,267.98,39.78,225.89,743.44,11.14,34.95,20.00,46.50
10.43,148.78,73.11,29.39,426.58,2603.97,20.21,170.14,260.35,53.84,0.20,467.28,7.83,20.84,37.77,1.45,10.85,134.87,82.73,14.09,389.53,107.42,35.23,129.49,88.55,43.97,644.37,103.04,33.16,46.50,79.30,55.30,59.68,38.55,864.26,186.33,409.09,240.11,31.41,202.00,30.10,81.87,933.10,250.26,171.35,76.36,32.28,178.98,17.70,217.56,61.41,146.08,95.28,148.80,68.12,68.11,17.62,48.23,23.73,17.88,21.88,14.58,27.30,17.65,25.49,196.67,37.03,13.49,7.97,403.14,1099.26,12.09,15.24,140.11,30.45,22.28,22.25,58.75,43.42,16.16,57.20,30.67,16.55,83.89,27.87,28.86,5.61,14.64,29.73,19.13,27.05,12.53,18.13,26.76,1.23,8.55,14.19,22.89,,215.75,89.72,109.25,18.73,70.82,124.19,24.00,18.56,335.42,4.94,19.32,138.74,65.95,130.03,170.43,13.11,12.12,27.05,10.14,76.28,26.55,38.01,116.20,89.04,72.37,24.55,621.38,2293.29,410.47,1245.20,257.43,32.16,37.43,479.60,38.05,30.52,47.94,15.76,80.69,245.35,17.45,24.95,64.45,276.91,39.86,224.40,751.18,11.63,35.96,19.50,46.50
12.62,165.22,72.53,29.25,404.54,2596.47,20.41,164.09,259.99,55.13,0.22,464.12,6.94,20.91,40.62,2.17,11.47,143.86,91.78,13.91,389.66,109.80,38.00,136.26,93.84,53.80,642.93,102.12,33.30,96.73,93.77,55.75,74.62,38.69,860.87,186.67,413.77,255.62,34.50,198.29,29.96,85.63,932.05,249.16,171.35,76.33,32.15,176.89,18.70,219.69,67.98,142.27,94.04,149.38,65.69,65.38,21.56,48.45,24.26,18.84,22.66,14.19,26.88,18.51,24.35,195.42,36.94,13.42,10.89,401.94,1084.08,12.55,15.27,138.48,35.45,22.55,22.89,59.27,42.98,16.06,56.62,30.61,16.26,84.11,28.85,28.41,5.55,15.05,31.07,17.68,24.77,12.40,19.26,27.30,1.20,8.70,14.37,22.31,,225.75,94.52,110.94,18.74,98.63,139.91,24.48,16.64,335.06,4.29,19.43,136.25,65.62,139.16,167.94,15.25,11.48,34.38,11.11,79.41,29.68,36.80,119.89,89.01,101.80,23.95,685.23,2279.11,439.85,1240.02,258.51,32.73,36.12,604.85,37.04,32.97,49.39,16.37,114.19,243.75,17.00,22.95,62.05,287.44,39.76,355.77,736.25,11.27,37.24,20.00,47.50
10.24,181.74,119.75,28.21,398.70,2581.77,20.46,167.25,259.19,62.21,0.24,479.28,10.04,23.94,40.35,4.00,11.15,151.17,94.23,13.98,383.94,109.85,34.28,145.91,97.69,50.86,640.58,120.99,33.97,146.43,102.59,55.72,78.57,37.91,861.30,172.99,442.18,251.68,36.34,199.16,30.59,96.81,934.44,255.48,175.50,76.16,34.13,180.96,25.11,223.76,97.79,143.87,96.25,147.45,65.87,55.85,29.87,48.20,26.39,20.37,22.30,13.31,26.60,20.96,16.60,195.26,37.55,12.98,13.19,397.56,1073.76,12.52,15.29,135.33,35.97,23.53,23.39,55.81,43.16,16.31,56.36,68.69,15.79,83.27,25.84,42.83,5.41,18.20,30.09,20.14,30.77,12.50,18.64,29.82,1.16,9.10,14.26,22.39,,222.50,105.22,111.70,18.89,115.89,106.33,21.48,14.36,335.17,3.60,39.98,136.30,64.41,111.69,159.49,20.53,14.18,34.03,11.12,96.64,45.16,35.83,127.76,93.34,102.34,23.11,715.50,2254.26,445.92,1235.37,257.27,32.76,35.05,682.62,37.04,30.77,65.85,15.84,108.27,224.31,17.28,22.88,60.06,297.46,39.11,353.69,747.92,12.16,38.18,20.00,49.50
7.38,165.57,159.50,30.41,406.82,2571.08,18.86,167.84,261.46,65.33,8.77,485.63,11.45,26.96,43.47,4.02,14.35,156.98,90.75,13.91,384.63,108.54,30.55,137.97,91.95,43.76,645.80,136.28,34.12,136.23,103.97,54.56,75.26,45.88,862.19,162.38,465.49,231.78,46.43,199.43,30.30,109.55,927.34,260.67,185.53,76.00,32.40,179.69,28.09,221.11,98.16,142.58,98.69,148.33,67.11,50.02,37.34,47.29,25.43,20.06,22.98,10.88,27.07,18.82,11.55,186.99,31.57,12.85,9.32,388.92,1058.64,12.79,15.24,126.85,39.46,25.39,22.69,53.72,42.48,14.77,53.10,134.72,15.14,84.50,20.95,59.73,5.46,21.22,19.20,21.09,28.09,12.10,18.65,28.89,0.57,8.03,13.71,21.78,,213.98,99.93,115.50,19.67,95.38,90.73,20.20,11.40,339.17,3.25,37.27,145.84,89.78,110.83,164.34,17.28,14.70,37.90,11.02,89.96,44.13,37.45,128.96,88.31,95.00,26.70,718.80,2151.76,440.52,1234.18,258.71,39.16,36.62,681.22,36.73,32.69,59.95,15.57,105.85,211.41,17.07,20.07,41.02,294.03,38.24,347.30,743.65,13.27,40.33,20.00,65.00
